Date,Open,High,Low,Close,Adj Close,Volume
20160628,121.870003,124.190002,121.699997,123.510002,123.510002,902200
20160629,125.019997,126.949997,124.769997,126.410004,126.410004,634700
20160630,127.809998,129.369995,125.660004,128.789993,128.789993,943100
20160701,128.380005,131.440002,128.380005,130.160004,130.160004,772800
20160705,131.130005,131.309998,129.779999,129.910004,129.910004,977000
20160706,128.720001,131.199997,127.019997,131.080002,131.080002,745300
20160707,131.429993,132.429993,129.75,130.259995,130.259995,401300
20160708,130.889999,133.770004,130.889999,133.350006,133.350006,469000
20160711,133.869995,134.669998,132.960007,133.009995,133.009995,516500
20160712,134.869995,137.020004,134.610001,136.460007,136.460007,612500
20160713,136.539993,139.830002,136.360001,139.009995,139.009995,1285800
20160714,139.589996,143.149994,139.589996,141.699997,141.699997,1228300
20160715,141.820007,142.229996,140.889999,141.470001,141.470001,619000
20160718,140.600006,143.869995,140.100006,143.779999,143.779999,854900
20160719,142.210007,144.830002,141.919998,143.089996,143.089996,1383200
20160720,141.960007,151.869995,141.639999,150.610001,150.610001,1889100
20160721,149.470001,153,148.240005,149,149,1182800
20160722,149.610001,150.490005,148.460007,149.160004,149.160004,656100
20160725,147.929993,148.850006,146.75,146.910004,146.910004,788700
20160726,146.940002,147.380005,146,146.679993,146.679993,743200
20160727,146.830002,146.830002,144.309998,146.399994,146.399994,1015100
20160728,145.940002,148.600006,145.529999,148.100006,148.100006,426300
20160729,148.059998,150.699997,147.830002,149.779999,149.779999,563400
20160801,148.960007,150.360001,148.809998,150.100006,150.100006,532500
20160802,149.479996,150,145.410004,146.660004,146.660004,565700
20160803,146.470001,147.779999,146.190002,147.279999,147.279999,783200
20160804,141.839996,143.720001,141.649994,143.179993,143.179993,5393500
20160805,143.190002,145.5,143.190002,144.039993,144.039993,1337200
20160808,144.710007,145.990005,144.070007,144.429993,144.429993,562900
20160809,145.039993,145.690002,144.199997,144.860001,144.860001,651500
20160810,145.889999,145.970001,143.669998,144.5,144.5,656100
20160811,145.059998,147.5,145.059998,146.820007,146.820007,662800
20160812,146.550003,147.899994,146.169998,147.5,147.5,445200
20160815,148.070007,150,147.990005,148.919998,148.919998,610200
20160816,149.729996,149.960007,147.770004,149.240005,149.240005,378400
20160817,149.240005,150.289993,148.539993,150.050003,150.050003,582200
20160818,150.169998,152.990005,149.759995,152,152,656700
